x,y,z
16.4485972504974,9.77774659642067,-0.01
16.5055624975923,9.62823084265733,-0.01
16.5625277446871,9.47871508889399,-0.01
15.4084970315779,13.4907361647609,-0.01
16.8802352726806,9.62788883796272,-0.01
15.4654622786727,13.3412204109976,-0.01
15.5224275257676,13.1917046572342,-0.01
15.5793927728625,13.0421889034709,-0.01
15.6363580199574,12.8926731497076,-0.01
15.6933232670522,12.7431573959442,-0.01
15.7502885141471,12.5936416421809,-0.01
15.807253761242,12.4441258884175,-0.01
15.8642190083368,12.2946101346542,-0.01
15.9211842554317,12.1450943808908,-0.01
15.9781495025266,11.9955786271275,-0.01
16.0351147496214,11.8460628733642,-0.01
16.0920799967163,11.6965471196008,-0.01
16.1490452438112,11.5470313658375,-0.01
16.206010490906,11.3975156120741,-0.01
16.2629757380009,11.2479998583108,-0.01
16.3199409850958,11.0984841045474,-0.01
16.3769062321906,10.9489683507841,-0.01
16.4338714792855,10.7994525970208,-0.01
16.4908367263804,10.6499368432574,-0.01
16.5478019734752,10.5004210894941,-0.01
16.6047672205701,10.3509053357307,-0.01
16.661732467665,10.2013895819674,-0.01
16.7186977147599,10.051873828204,-0.01
16.7756629618547,9.9023580744407,-0.01
16.8326282089496,9.75284232067735,-0.01
15.7355627429352,13.615347642781,-0.01
17.187340308574,9.80489077489956,-0.01
15.7925279900301,13.4658318890176,-0.01
15.8494932371249,13.3163161352543,-0.01
15.9064584842198,13.1668003814909,-0.01
15.9634237313147,13.0172846277276,-0.01
16.0203889784095,12.8677688739642,-0.01
16.0773542255044,12.7182531202009,-0.01
16.1343194725993,12.5687373664376,-0.01
16.1912847196941,12.4192216126742,-0.01
16.248249966789,12.2697058589109,-0.01
16.3052152138839,12.1201901051475,-0.01
16.3621804609787,11.9706743513842,-0.01
16.4191457080736,11.8211585976208,-0.01
16.4761109551685,11.6716428438575,-0.01
16.5330762022634,11.5221270900942,-0.01
16.5900414493582,11.3726113363308,-0.01
16.6470066964531,11.2230955825675,-0.01
16.703971943548,11.0735798288041,-0.01
16.7609371906428,10.9240640750408,-0.01
16.8179024377377,10.7745483212774,-0.01
16.8748676848326,10.6250325675141,-0.01
16.9318329319274,10.4755168137507,-0.01
16.9887981790223,10.3260010599874,-0.01
17.0457634261172,10.1764853062241,-0.01
17.102728673212,10.0269695524607,-0.01
17.1596939203069,9.87745379869738,-0.01
16.0626284542925,13.739959120801,-0.01
17.4944453444674,9.9818927118364,-0.01
16.1195937013874,13.5904433670376,-0.01
16.1765589484822,13.4409276132743,-0.01
16.2335241955771,13.2914118595109,-0.01
16.290489442672,13.1418961057476,-0.01
16.3474546897668,12.9923803519843,-0.01
16.4044199368617,12.8428645982209,-0.01
16.4613851839566,12.6933488444576,-0.01
16.5183504310515,12.5438330906942,-0.01
16.5753156781463,12.3943173369309,-0.01
16.6322809252412,12.2448015831675,-0.01
16.6892461723361,12.0952858294042,-0.01
16.7462114194309,11.9457700756409,-0.01
16.8031766665258,11.7962543218775,-0.01
16.8601419136207,11.6467385681142,-0.01
16.9171071607155,11.4972228143508,-0.01
16.9740724078104,11.3477070605875,-0.01
17.0310376549053,11.1981913068241,-0.01
17.0880029020001,11.0486755530608,-0.01
17.144968149095,10.8991597992975,-0.01
17.2019333961899,10.7496440455341,-0.01
17.2588986432847,10.6001282917708,-0.01
17.3158638903796,10.4506125380074,-0.01
17.3728291374745,10.3010967842441,-0.01
17.4297943845693,10.1515810304807,-0.01
17.4867596316642,10.0020652767174,-0.01
16.3896941656498,13.864570598821,-0.01
17.8015503803609,10.1588946487732,-0.01
16.4466594127447,13.7150548450577,-0.01
16.5036246598396,13.5655390912943,-0.01
16.5605899069344,13.416023337531,-0.01
16.6175551540293,13.2665075837676,-0.01
16.6745204011242,13.1169918300043,-0.01
16.731485648219,12.9674760762409,-0.01
16.7884508953139,12.8179603224776,-0.01
16.8454161424088,12.6684445687143,-0.01
16.9023813895036,12.5189288149509,-0.01
16.9593466365985,12.3694130611876,-0.01
17.0163118836934,12.2198973074242,-0.01
17.0732771307882,12.0703815536609,-0.01
17.1302423778831,11.9208657998975,-0.01
17.187207624978,11.7713500461342,-0.01
17.2441728720728,11.6218342923709,-0.01
17.3011381191677,11.4723185386075,-0.01
17.3581033662626,11.3228027848442,-0.01
17.4150686133574,11.1732870310808,-0.01
17.4720338604523,11.0237712773175,-0.01
17.5289991075472,10.8742555235541,-0.01
17.5859643546421,10.7247397697908,-0.01
17.6429296017369,10.5752240160275,-0.01
17.6998948488318,10.4257082622641,-0.01
17.7568600959267,10.2761925085008,-0.01
16.7167598770071,13.989182076841,-0.01
18.1086554162543,10.3358965857101,-0.01
16.773725124102,13.8396663230777,-0.01
16.8306903711969,13.6901505693143,-0.01
16.8876556182917,13.540634815551,-0.01
16.9446208653866,13.3911190617877,-0.01
17.0015861124815,13.2416033080243,-0.01
17.0585513595763,13.092087554261,-0.01
17.1155166066712,12.9425718004976,-0.01
17.1724818537661,12.7930560467343,-0.01
17.2294471008609,12.6435402929709,-0.01
17.2864123479558,12.4940245392076,-0.01
17.3433775950507,12.3445087854443,-0.01
17.4003428421456,12.1949930316809,-0.01
17.4573080892404,12.0454772779176,-0.01
17.5142733363353,11.8959615241542,-0.01
17.5712385834302,11.7464457703909,-0.01
17.628203830525,11.5969300166275,-0.01
17.6851690776199,11.4474142628642,-0.01
17.7421343247148,11.2978985091009,-0.01
17.7990995718096,11.1483827553375,-0.01
17.8560648189045,10.9988670015742,-0.01
17.9130300659994,10.8493512478108,-0.01
17.9699953130942,10.6998354940475,-0.01
18.0269605601891,10.5503197402841,-0.01
18.083925807284,10.4008039865208,-0.01
17.0438255883644,14.113793554861,-0.01
18.4157604521477,10.5128985226469,-0.01
17.1007908354593,13.9642778010977,-0.01
17.1577560825542,13.8147620473344,-0.01
17.214721329649,13.665246293571,-0.01
17.2716865767439,13.5157305398077,-0.01
17.3286518238388,13.3662147860443,-0.01
17.3856170709337,13.216699032281,-0.01
17.4425823180285,13.0671832785176,-0.01
17.4995475651234,12.9176675247543,-0.01
17.5565128122183,12.768151770991,-0.01
17.6134780593131,12.6186360172276,-0.01
17.670443306408,12.4691202634643,-0.01
17.7274085535029,12.3196045097009,-0.01
17.7843738005977,12.1700887559376,-0.01
17.8413390476926,12.0205730021742,-0.01
17.8983042947875,11.8710572484109,-0.01
17.9552695418823,11.7215414946476,-0.01
18.0122347889772,11.5720257408842,-0.01
18.0692000360721,11.4225099871209,-0.01
18.1261652831669,11.2729942333575,-0.01
18.1831305302618,11.1234784795942,-0.01
18.2400957773567,10.9739627258308,-0.01
18.2970610244515,10.8244469720675,-0.01
18.3540262715464,10.6749312183042,-0.01
18.4109915186413,10.5254154645408,-0.01
17.3708912997218,14.2384050328811,-0.01
18.7228654880411,10.6899004595838,-0.01
17.4278565468166,14.0888892791177,-0.01
17.4848217939115,13.9393735253544,-0.01
17.5417870410064,13.789857771591,-0.01
17.5987522881012,13.6403420178277,-0.01
17.6557175351961,13.4908262640644,-0.01
17.712682782291,13.341310510301,-0.01
17.7696480293858,13.1917947565377,-0.01
17.8266132764807,13.0422790027743,-0.01
17.8835785235756,12.892763249011,-0.01
17.9405437706704,12.7432474952476,-0.01
17.9975090177653,12.5937317414843,-0.01
18.0544742648602,12.444215987721,-0.01
18.111439511955,12.2947002339576,-0.01
18.1684047590499,12.1451844801943,-0.01
18.2253700061448,11.9956687264309,-0.01
18.2823352532397,11.8461529726676,-0.01
18.3393005003345,11.6966372189042,-0.01
18.3962657474294,11.5471214651409,-0.01
18.4532309945243,11.3976057113776,-0.01
18.5101962416191,11.2480899576142,-0.01
18.567161488714,11.0985742038509,-0.01
18.6241267358089,10.9490584500875,-0.01
18.6810919829037,10.7995426963242,-0.01
17.6979570110791,14.3630165109011,-0.01
19.0299705239345,10.8669023965206,-0.01
17.7549222581739,14.2135007571378,-0.01
17.8118875052688,14.0639850033744,-0.01
17.8688527523637,13.9144692496111,-0.01
17.9258179994585,13.7649534958477,-0.01
17.9827832465534,13.6154377420844,-0.01
18.0397484936483,13.465921988321,-0.01
18.0967137407431,13.3164062345577,-0.01
18.153678987838,13.1668904807944,-0.01
18.2106442349329,13.017374727031,-0.01
18.2676094820278,12.8678589732677,-0.01
18.3245747291226,12.7183432195043,-0.01
18.3815399762175,12.568827465741,-0.01
18.4385052233124,12.4193117119776,-0.01
18.4954704704072,12.2697959582143,-0.01
18.5524357175021,12.120280204451,-0.01
18.609400964597,11.9707644506876,-0.01
18.6663662116918,11.8212486969243,-0.01
18.7233314587867,11.6717329431609,-0.01
18.7802967058816,11.5222171893976,-0.01
18.8372619529764,11.3727014356342,-0.01
18.8942272000713,11.2231856818709,-0.01
18.9511924471662,11.0736699281076,-0.01
19.008157694261,10.9241541743442,-0.01
18.0250227224364,14.4876279889211,-0.01
19.3370755598279,11.0439043334574,-0.01
18.0819879695313,14.3381122351578,-0.01
18.1389532166261,14.1885964813944,-0.01
18.195918463721,14.0390807276311,-0.01
18.2528837108159,13.8895649738677,-0.01
18.3098489579107,13.7400492201044,-0.01
18.3668142050056,13.5905334663411,-0.01
18.4237794521005,13.4410177125777,-0.01
18.4807446991953,13.2915019588144,-0.01
18.5377099462902,13.141986205051,-0.01
18.5946751933851,12.9924704512877,-0.01
18.6516404404799,12.8429546975243,-0.01
18.7086056875748,12.693438943761,-0.01
18.7655709346697,12.5439231899977,-0.01
18.8225361817645,12.3944074362343,-0.01
18.8795014288594,12.244891682471,-0.01
18.9364666759543,12.0953759287076,-0.01
18.9934319230491,11.9458601749443,-0.01
19.050397170144,11.7963444211809,-0.01
19.1073624172389,11.6468286674176,-0.01
19.1643276643337,11.4973129136543,-0.01
19.2212929114286,11.3477971598909,-0.01
19.2782581585235,11.1982814061276,-0.01
19.3352234056184,11.0487656523642,-0.01
18.3520884337937,14.6122394669411,-0.01
19.6441805957214,11.2209062703943,-0.01
18.4090536808886,14.4627237131778,-0.01
18.4660189279834,14.3132079594145,-0.01
18.5229841750783,14.1636922056511,-0.01
18.5799494221732,14.0141764518878,-0.01
18.636914669268,13.8646606981244,-0.01
18.6938799163629,13.7151449443611,-0.01
18.7508451634578,13.5656291905977,-0.01
18.8078104105526,13.4161134368344,-0.01
18.8647756576475,13.2665976830711,-0.01
18.9217409047424,13.1170819293077,-0.01
18.9787061518372,12.9675661755444,-0.01
19.0356713989321,12.818050421781,-0.01
19.092636646027,12.6685346680177,-0.01
19.1496018931219,12.5190189142543,-0.01
19.2065671402167,12.369503160491,-0.01
19.2635323873116,12.2199874067277,-0.01
19.3204976344065,12.0704716529643,-0.01
19.3774628815013,11.920955899201,-0.01
19.4344281285962,11.7714401454376,-0.01
19.4913933756911,11.6219243916743,-0.01
19.5483586227859,11.4724086379109,-0.01
19.6053238698808,11.3228928841476,-0.01
18.679154145151,14.7368509449612,-0.01
19.9512856316148,11.3979082073311,-0.01
18.7361193922459,14.5873351911978,-0.01
18.7930846393407,14.4378194374345,-0.01
18.8500498864356,14.2883036836711,-0.01
18.9070151335305,14.1387879299078,-0.01
18.9639803806253,13.9892721761445,-0.01
19.0209456277202,13.8397564223811,-0.01
19.0779108748151,13.6902406686178,-0.01
19.13487612191,13.5407249148544,-0.01
19.1918413690048,13.3912091610911,-0.01
19.2488066160997,13.2416934073277,-0.01
19.3057718631946,13.0921776535644,-0.01
19.3627371102894,12.9426618998011,-0.01
19.4197023573843,12.7931461460377,-0.01
19.4766676044792,12.6436303922744,-0.01
19.533632851574,12.494114638511,-0.01
19.5905980986689,12.3445988847477,-0.01
19.6475633457638,12.1950831309843,-0.01
19.7045285928586,12.045567377221,-0.01
19.7614938399535,11.8960516234577,-0.01
19.8184590870484,11.7465358696943,-0.01
19.8754243341432,11.597020115931,-0.01
19.9323895812381,11.4475043621676,-0.01
19.0062198565083,14.8614624229812,-0.01
20.2583906675082,11.574910144268,-0.01
19.0631851036032,14.7119466692179,-0.01
19.1201503506981,14.5624309154545,-0.01
19.1771155977929,14.4129151616912,-0.01
19.2340808448878,14.2633994079278,-0.01
19.2910460919827,14.1138836541645,-0.01
19.3480113390775,13.9643679004011,-0.01
19.4049765861724,13.8148521466378,-0.01
19.4619418332673,13.6653363928744,-0.01
19.5189070803621,13.5158206391111,-0.01
19.575872327457,13.3663048853478,-0.01
19.6328375745519,13.2167891315844,-0.01
19.6898028216467,13.0672733778211,-0.01
19.7467680687416,12.9177576240577,-0.01
19.8037333158365,12.7682418702944,-0.01
19.8606985629313,12.6187261165311,-0.01
19.9176638100262,12.4692103627677,-0.01
19.9746290571211,12.3196946090044,-0.01
20.0315943042159,12.170178855241,-0.01
20.0885595513108,12.0206631014777,-0.01
20.1455247984057,11.8711473477143,-0.01
20.2024900455006,11.721631593951,-0.01
19.3332855678656,14.9860739010012,-0.01
20.5654957034016,11.7519120812048,-0.01
19.3902508149605,14.8365581472379,-0.01
19.4472160620554,14.6870423934745,-0.01
19.5041813091502,14.5375266397112,-0.01
19.5611465562451,14.3880108859478,-0.01
19.61811180334,14.2384951321845,-0.01
19.6750770504348,14.0889793784212,-0.01
19.7320422975297,13.9394636246578,-0.01
19.7890075446246,13.7899478708945,-0.01
19.8459727917194,13.6404321171311,-0.01
19.9029380388143,13.4909163633678,-0.01
19.9599032859092,13.3414006096044,-0.01
20.016868533004,13.1918848558411,-0.01
20.0738337800989,13.0423691020778,-0.01
20.1307990271938,12.8928533483144,-0.01
20.1877642742887,12.7433375945511,-0.01
20.2447295213835,12.5938218407877,-0.01
20.3016947684784,12.4443060870244,-0.01
20.3586600155733,12.294790333261,-0.01
20.4156252626681,12.1452745794977,-0.01
20.472590509763,11.9957588257344,-0.01
20.5295557568579,11.846243071971,-0.01
19.6603512792229,15.1106853790212,-0.01
20.872600739295,11.9289140181416,-0.01
19.7173165263178,14.9611696252579,-0.01
19.7742817734127,14.8116538714946,-0.01
19.8312470205075,14.6621381177312,-0.01
19.8882122676024,14.5126223639679,-0.01
19.9451775146973,14.3631066102045,-0.01
20.0021427617922,14.2135908564412,-0.01
20.059108008887,14.0640751026778,-0.01
20.1160732559819,13.9145593489145,-0.01
20.1730385030768,13.7650435951512,-0.01
20.2300037501716,13.6155278413878,-0.01
20.2869689972665,13.4660120876245,-0.01
20.3439342443614,13.3164963338611,-0.01
20.4008994914562,13.1669805800978,-0.01
20.4578647385511,13.0174648263344,-0.01
20.514829985646,12.8679490725711,-0.01
20.5717952327408,12.7184333188078,-0.01
20.6287604798357,12.5689175650444,-0.01
20.6857257269306,12.4194018112811,-0.01
20.7426909740254,12.2698860575177,-0.01
20.7996562211203,12.1203703037544,-0.01
20.8566214682152,11.970854549991,-0.01
19.9874169905803,15.2352968570413,-0.01
21.1797057751884,12.1059159550785,-0.01
20.0443822376751,15.0857811032779,-0.01
20.10134748477,14.9362653495146,-0.01
20.1583127318649,14.7867495957512,-0.01
20.2152779789597,14.6372338419879,-0.01
20.2722432260546,14.4877180882246,-0.01
20.3292084731495,14.3382023344612,-0.01
20.3861737202443,14.1886865806979,-0.01
20.4431389673392,14.0391708269345,-0.01
20.5001042144341,13.8896550731712,-0.01
20.5570694615289,13.7401393194078,-0.01
20.6140347086238,13.5906235656445,-0.01
20.6709999557187,13.4411078118812,-0.01
20.7279652028135,13.2915920581178,-0.01
20.7849304499084,13.1420763043545,-0.01
20.8418956970033,12.9925605505911,-0.01
20.8988609440982,12.8430447968278,-0.01
20.955826191193,12.6935290430644,-0.01
21.0127914382879,12.5440132893011,-0.01
21.0697566853828,12.3944975355378,-0.01
21.1267219324776,12.2449817817744,-0.01
20.3144827019376,15.3599083350613,-0.01
21.4868108110819,12.2829178920153,-0.01
20.3714479490324,15.2103925812979,-0.01
20.4284131961273,15.0608768275346,-0.01
20.4853784432222,14.9113610737713,-0.01
20.542343690317,14.7618453200079,-0.01
20.5993089374119,14.6123295662446,-0.01
20.6562741845068,14.4628138124812,-0.01
20.7132394316016,14.3132980587179,-0.01
20.7702046786965,14.1637823049545,-0.01
20.8271699257914,14.0142665511912,-0.01
20.8841351728863,13.8647507974279,-0.01
20.9411004199811,13.7152350436645,-0.01
20.998065667076,13.5657192899012,-0.01
21.0550309141709,13.4162035361378,-0.01
21.1119961612657,13.2666877823745,-0.01
21.1689614083606,13.1171720286111,-0.01
21.2259266554555,12.9676562748478,-0.01
21.2828919025503,12.8181405210845,-0.01
21.3398571496452,12.6686247673211,-0.01
21.3968223967401,12.5191090135578,-0.01
21.4537876438349,12.3695932597944,-0.01
20.6415484132949,15.4845198130813,-0.01
21.7939158469753,12.4599198289522,-0.01
20.6985136603898,15.335004059318,-0.01
20.7554789074846,15.1854883055546,-0.01
20.8124441545795,15.0359725517913,-0.01
20.8694094016744,14.8864567980279,-0.01
20.9263746487692,14.7369410442646,-0.01
20.9833398958641,14.5874252905013,-0.01
21.040305142959,14.4379095367379,-0.01
21.0972703900538,14.2883937829746,-0.01
21.1542356371487,14.1388780292112,-0.01
21.2112008842436,13.9893622754479,-0.01
21.2681661313384,13.8398465216845,-0.01
21.3251313784333,13.6903307679212,-0.01
21.3820966255282,13.5408150141579,-0.01
21.439061872623,13.3912992603945,-0.01
21.4960271197179,13.2417835066312,-0.01
21.5529923668128,13.0922677528678,-0.01
21.6099576139076,12.9427519991045,-0.01
21.6669228610025,12.7932362453411,-0.01
21.7238881080974,12.6437204915778,-0.01
21.7808533551923,12.4942047378145,-0.01
20.9686141246522,15.6091312911013,-0.01
22.1010208828687,12.636921765889,-0.01
21.0255793717471,15.459615537338,-0.01
21.0825446188419,15.3100997835747,-0.01
21.1395098659368,15.1605840298113,-0.01
21.1964751130317,15.011068276048,-0.01
21.2534403601265,14.8615525222846,-0.01
21.3104056072214,14.7120367685213,-0.01
21.3673708543163,14.5625210147579,-0.01
21.4243361014111,14.4130052609946,-0.01
21.481301348506,14.2634895072313,-0.01
21.5382665956009,14.1139737534679,-0.01
21.5952318426958,13.9644579997046,-0.01
21.6521970897906,13.8149422459412,-0.01
21.7091623368855,13.6654264921779,-0.01
21.7661275839804,13.5159107384145,-0.01
21.8230928310752,13.3663949846512,-0.01
21.8800580781701,13.2168792308879,-0.01
21.937023325265,13.0673634771245,-0.01
21.9939885723598,12.9178477233612,-0.01
22.0509538194547,12.7683319695978,-0.01
21.2956798360095,15.7337427691214,-0.01
22.4081259187621,12.8139237028258,-0.01
21.3526450831044,15.584227015358,-0.01
21.4096103301992,15.4347112615947,-0.01
21.4665755772941,15.2851955078313,-0.01
21.523540824389,15.135679754068,-0.01
21.5805060714838,14.9861640003046,-0.01
21.6374713185787,14.8366482465413,-0.01
21.6944365656736,14.687132492778,-0.01
21.7514018127685,14.5376167390146,-0.01
21.8083670598633,14.3881009852513,-0.01
21.8653323069582,14.2385852314879,-0.01
21.9222975540531,14.0890694777246,-0.01
21.9792628011479,13.9395537239612,-0.01
22.0362280482428,13.7900379701979,-0.01
22.0931932953377,13.6405222164346,-0.01
22.1501585424325,13.4910064626712,-0.01
22.2071237895274,13.3414907089079,-0.01
22.2640890366223,13.1919749551445,-0.01
22.3210542837171,13.0424592013812,-0.01
22.378019530812,12.8929434476179,-0.01
21.6227455473668,15.8583542471414,-0.01
22.7152309546555,12.9909256397627,-0.01
21.6797107944617,15.708838493378,-0.01
21.7366760415566,15.5593227396147,-0.01
21.7936412886514,15.4098069858514,-0.01
21.8506065357463,15.260291232088,-0.01
21.9075717828412,15.1107754783247,-0.01
21.964537029936,14.9612597245613,-0.01
22.0215022770309,14.811743970798,-0.01
22.0784675241258,14.6622282170346,-0.01
22.1354327712206,14.5127124632713,-0.01
22.1923980183155,14.363196709508,-0.01
22.2493632654104,14.2136809557446,-0.01
22.3063285125052,14.0641652019813,-0.01
22.3632937596001,13.9146494482179,-0.01
22.420259006695,13.7651336944546,-0.01
22.4772242537898,13.6156179406912,-0.01
22.5341895008847,13.4661021869279,-0.01
22.5911547479796,13.3165864331646,-0.01
22.6481199950744,13.1670706794012,-0.01
22.7050852421693,13.0175549256379,-0.01
21.9498112587241,15.9829657251614,-0.01
23.0223359905489,13.1679275766995,-0.01
22.006776505819,15.8334499713981,-0.01
22.0637417529139,15.6839342176347,-0.01
22.1207070000087,15.5344184638714,-0.01
22.1776722471036,15.384902710108,-0.01
22.2346374941985,15.2353869563447,-0.01
22.2916027412933,15.0858712025814,-0.01
22.3485679883882,14.936355448818,-0.01
22.4055332354831,14.7868396950547,-0.01
22.4624984825779,14.6373239412913,-0.01
22.5194637296728,14.487808187528,-0.01
22.5764289767677,14.3382924337646,-0.01
22.6333942238625,14.1887766800013,-0.01
22.6903594709574,14.039260926238,-0.01
22.7473247180523,13.8897451724746,-0.01
22.8042899651472,13.7402294187113,-0.01
22.861255212242,13.5907136649479,-0.01
22.9182204593369,13.4411979111846,-0.01
22.9751857064318,13.2916821574212,-0.01
22.2768769700814,16.1075772031814,-0.01
23.3294410264424,13.3449295136364,-0.01
22.3338422171763,15.9580614494181,-0.01
22.3908074642712,15.8085456956548,-0.01
22.447772711366,15.6590299418914,-0.01
22.5047379584609,15.5095141881281,-0.01
22.5617032055558,15.3599984343647,-0.01
22.6186684526507,15.2104826806014,-0.01
22.6756336997455,15.060966926838,-0.01
22.7325989468404,14.9114511730747,-0.01
22.7895641939353,14.7619354193114,-0.01
22.8465294410301,14.612419665548,-0.01
22.903494688125,14.4629039117847,-0.01
22.9604599352199,14.3133881580213,-0.01
23.0174251823147,14.163872404258,-0.01
23.0743904294096,14.0143566504946,-0.01
23.1313556765045,13.8648408967313,-0.01
23.1883209235993,13.715325142968,-0.01
23.2452861706942,13.5658093892046,-0.01
23.3022514177891,13.4162936354413,-0.01
22.6039426814388,16.2321886812015,-0.01
23.6365460623358,13.5219314505732,-0.01
22.6609079285336,16.0826729274381,-0.01
22.7178731756285,15.9331571736748,-0.01
22.7748384227234,15.7836414199114,-0.01
22.8318036698182,15.6341256661481,-0.01
22.8887689169131,15.4846099123847,-0.01
22.945734164008,15.3350941586214,-0.01
23.0026994111028,15.1855784048581,-0.01
23.0596646581977,15.0360626510947,-0.01
23.1166299052926,14.8865468973314,-0.01
23.1735951523874,14.737031143568,-0.01
23.2305603994823,14.5875153898047,-0.01
23.2875256465772,14.4379996360413,-0.01
23.344490893672,14.288483882278,-0.01
23.4014561407669,14.1389681285147,-0.01
23.4584213878618,13.9894523747513,-0.01
23.5153866349567,13.839936620988,-0.01
23.5723518820515,13.6904208672246,-0.01
23.6293171291464,13.5409051134613,-0.01
22.9310083927961,16.3568001592215,-0.01
23.9436510982292,13.69893338751,-0.01
22.9879736398909,16.2072844054581,-0.01
23.0449388869858,16.0577686516948,-0.01
23.1019041340807,15.9082528979315,-0.01
23.1588693811755,15.7587371441681,-0.01
23.2158346282704,15.6092213904048,-0.01
23.2727998753653,15.4597056366414,-0.01
23.3297651224601,15.3101898828781,-0.01
23.386730369555,15.1606741291147,-0.01
23.4436956166499,15.0111583753514,-0.01
23.5006608637448,14.8616426215881,-0.01
23.5576261108396,14.7121268678247,-0.01
23.6145913579345,14.5626111140614,-0.01
23.6715566050294,14.413095360298,-0.01
23.7285218521242,14.2635796065347,-0.01
23.7854870992191,14.1140638527713,-0.01
23.842452346314,13.964548099008,-0.01
23.8994175934088,13.8150323452447,-0.01
23.2580741041534,16.4814116372415,-0.01
24.2507561341226,13.8759353244469,-0.01
23.3150393512483,16.3318958834782,-0.01
23.3720045983431,16.1823801297148,-0.01
23.428969845438,16.0328643759515,-0.01
23.4859350925329,15.8833486221881,-0.01
23.5429003396277,15.7338328684248,-0.01
23.5998655867226,15.5843171146615,-0.01
23.6568308338175,15.4348013608981,-0.01
23.7137960809123,15.2852856071348,-0.01
23.7707613280072,15.1357698533714,-0.01
23.8277265751021,14.9862540996081,-0.01
23.8846918221969,14.8367383458447,-0.01
23.9416570692918,14.6872225920814,-0.01
23.9986223163867,14.5377068383181,-0.01
24.0555875634815,14.3881910845547,-0.01
24.1125528105764,14.2386753307914,-0.01
24.1695180576713,14.089159577028,-0.01
24.2264833047661,13.9396438232647,-0.01
23.5851398155107,16.6060231152615,-0.01
24.557861170016,14.0529372613837,-0.01
23.6421050626056,16.4565073614982,-0.01
23.6990703097004,16.3069916077349,-0.01
23.7560355567953,16.1574758539715,-0.01
23.8130008038902,16.0079601002082,-0.01
23.869966050985,15.8584443464448,-0.01
23.9269312980799,15.7089285926815,-0.01
23.9838965451748,15.5594128389181,-0.01
24.0408617922696,15.4098970851548,-0.01
24.0978270393645,15.2603813313915,-0.01
24.1547922864594,15.1108655776281,-0.01
24.2117575335542,14.9613498238648,-0.01
24.2687227806491,14.8118340701014,-0.01
24.325688027744,14.6623183163381,-0.01
24.3826532748389,14.5128025625747,-0.01
24.4396185219337,14.3632868088114,-0.01
24.4965837690286,14.2137710550481,-0.01
24.5535490161235,14.0642553012847,-0.01
23.912205526868,16.7306345932816,-0.01
24.8649662059094,14.2299391983206,-0.01
23.9691707739629,16.5811188395182,-0.01
24.0261360210577,16.4316030857549,-0.01
24.0831012681526,16.2820873319915,-0.01
24.1400665152475,16.1325715782282,-0.01
24.1970317623423,15.9830558244648,-0.01
24.2539970094372,15.8335400707015,-0.01
24.3109622565321,15.6840243169382,-0.01
24.367927503627,15.5345085631748,-0.01
24.4248927507218,15.3849928094115,-0.01
24.4818579978167,15.2354770556481,-0.01
24.5388232449116,15.0859613018848,-0.01
24.5957884920064,14.9364455481214,-0.01
24.6527537391013,14.7869297943581,-0.01
24.7097189861962,14.6374140405948,-0.01
24.766684233291,14.4878982868314,-0.01
24.8236494803859,14.3383825330681,-0.01
24.2392712382253,16.8552460713016,-0.01
25.1720712418029,14.4069411352574,-0.01
24.2962364853202,16.7057303175382,-0.01
24.3532017324151,16.5562145637749,-0.01
24.4101669795099,16.4066988100116,-0.01
24.4671322266048,16.2571830562482,-0.01
24.5240974736997,16.1076673024849,-0.01
24.5810627207945,15.9581515487215,-0.01
24.6380279678894,15.8086357949582,-0.01
24.6949932149843,15.6591200411948,-0.01
24.7519584620791,15.5096042874315,-0.01
24.808923709174,15.3600885336682,-0.01
24.8658889562689,15.2105727799048,-0.01
24.9228542033637,15.0610570261415,-0.01
24.9798194504586,14.9115412723781,-0.01
25.0367846975535,14.7620255186148,-0.01
25.0937499446483,14.6125097648514,-0.01
25.1507151917432,14.4629940110881,-0.01
24.5663369495826,16.9798575493216,-0.01
25.4791762776963,14.5839430721942,-0.01
24.6233021966775,16.8303417955583,-0.01
24.6802674437724,16.6808260417949,-0.01
24.7372326908672,16.5313102880316,-0.01
24.7941979379621,16.3817945342682,-0.01
24.851163185057,16.2322787805049,-0.01
24.9081284321518,16.0827630267416,-0.01
24.9650936792467,15.9332472729782,-0.01
25.0220589263416,15.7837315192149,-0.01
25.0790241734365,15.6342157654515,-0.01
25.1359894205313,15.4847000116882,-0.01
25.1929546676262,15.3351842579248,-0.01
25.2499199147211,15.1856685041615,-0.01
25.3068851618159,15.0361527503982,-0.01
25.3638504089108,14.8866369966348,-0.01
25.4208156560057,14.7371212428715,-0.01
25.4777809031005,14.5876054891081,-0.01
24.8934026609399,17.1044690273416,-0.01
25.7862813135897,14.7609450091311,-0.01
24.9503679080348,16.9549532735783,-0.01
25.0073331551297,16.8054375198149,-0.01
25.0642984022246,16.6559217660516,-0.01
25.1212636493194,16.5064060122883,-0.01
25.1782288964143,16.3568902585249,-0.01
25.2351941435092,16.2073745047616,-0.01
25.292159390604,16.0578587509982,-0.01
25.3491246376989,15.9083429972349,-0.01
25.4060898847938,15.7588272434715,-0.01
25.4630551318886,15.6093114897082,-0.01
25.5200203789835,15.4597957359449,-0.01
25.5769856260784,15.3102799821815,-0.01
25.6339508731732,15.1607642284182,-0.01
25.6909161202681,15.0112484746548,-0.01
25.747881367363,14.8617327208915,-0.01
25.2204683722973,17.2290805053617,-0.01
